#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10431200436528   1.08553264e+01  -4.45785729e+01   2.11815077e+03   3.52129463e+03   1.90000000e+01   7.86197934e+00   1.28007955e+01           galaxy
  10431200441290   1.08518392e+01  -4.46379803e+01   1.74113644e+03   1.57119428e+03   1.00000000e+01   8.27267736e+00   1.27455101e+01           galaxy
  10431200442148   1.09032263e+01  -4.46022364e+01   3.10858082e+03   2.58585032e+03   4.00000000e+00   6.41104530e+00   1.30223032e+01           galaxy
  10431200442209   1.09176335e+01  -4.45801679e+01   3.55260523e+03   3.26783978e+03   5.00000000e+00   6.42682707e+00   1.30196338e+01           galaxy
  10431200443223   1.07982738e+01  -4.45865182e+01   7.57739767e+02   3.44184800e+03   7.00000000e+00   6.22495894e+00   1.30542841e+01           galaxy
  10431200443238   1.08847504e+01  -4.46280645e+01   2.55187988e+03   1.79275397e+03   9.00000000e+00   8.92870101e+00   1.26626546e+01           galaxy
  10431200444703   1.08055564e+01  -4.46306756e+01   7.06932935e+02   1.96060985e+03   4.00000000e+00   9.25947629e+00   1.26231592e+01           galaxy
  10431200445941   1.09015236e+01  -4.45960786e+01   3.10001117e+03   2.79462242e+03   5.00000000e+00   6.63108426e+00   1.29856639e+01           galaxy
  10431200446582   1.08355602e+01  -4.46400817e+01   1.35415421e+03   1.55402423e+03   1.30000000e+01   8.34225688e+00   1.27364164e+01           galaxy
  10431200446606   1.08699717e+01  -4.46374965e+01   2.16292183e+03   1.52892132e+03   5.00000000e+00   8.80310487e+00   1.26780356e+01           galaxy
  10431200446607   1.08703297e+01  -4.46377081e+01   2.17014433e+03   1.52078386e+03   5.00000000e+00   2.77653437e+00   1.39308677e+01           galaxy
  10431200446726   1.09202643e+01  -4.45656361e+01   3.68637567e+03   3.73904216e+03   5.00000000e+00   5.74137517e+00   1.31420855e+01           galaxy
  10431200449356   1.08958614e+01  -4.45930612e+01   2.98407136e+03   2.91249345e+03   4.00000000e+00   6.64695082e+00   1.29830691e+01           galaxy
  10431200451435   1.08163932e+01  -4.46116175e+01   1.05239897e+03   2.55518268e+03   4.00000000e+00   6.97507729e+00   1.29307527e+01           galaxy
  10431200451647   1.09309283e+01  -4.45556874e+01   3.98322386e+03   4.03295460e+03   6.00000000e+00   4.82393871e+00   1.33311208e+01           galaxy
  10431200454004   1.08631823e+01  -4.45607271e+01   2.38911107e+03   4.08519833e+03   9.00000000e+00   6.56550661e+00   1.29964547e+01           galaxy
  10431200454458   1.08895445e+01  -4.46066613e+01   2.76983803e+03   2.48388541e+03   1.10000000e+01   9.11340027e+00   1.26404242e+01           galaxy
  10431200455908   1.09140321e+01  -4.45780346e+01   3.47992911e+03   3.34989724e+03   8.00000000e+00   8.08994023e+00   1.27697620e+01           galaxy
  10431200455971   1.09385434e+01  -4.46186347e+01   3.84346014e+03   1.93042430e+03   4.00000000e+00   6.36622519e+00   1.30299203e+01           galaxy
  10431200455974   1.09382421e+01  -4.46180390e+01   3.83948262e+03   1.95106135e+03   5.00000000e+00   5.82216971e+00   1.31269131e+01           galaxy
  10431200455975   1.09384678e+01  -4.46179119e+01   3.84534301e+03   1.95452744e+03   8.00000000e+00   4.74341914e+00   1.33493965e+01           galaxy
  10431200456345   1.08104256e+01  -4.46272225e+01   8.36736853e+02   2.05905169e+03   7.00000000e+00   6.34225816e+00   1.30340155e+01           galaxy
  10431200456425   1.09362015e+01  -4.45645533e+01   4.06082319e+03   3.72322106e+03   7.00000000e+00   4.34969980e+00   1.34434771e+01           galaxy
  10431200456427   1.09367107e+01  -4.45649738e+01   4.07050390e+03   3.70769012e+03   4.00000000e+00   5.66452039e+00   1.31567174e+01           galaxy
  10431200460816   1.09138920e+01  -4.45788129e+01   3.47278581e+03   3.32465730e+03   1.10000000e+01   8.03129689e+00   1.27776611e+01           galaxy
  10431200461362   1.08274949e+01  -4.46274902e+01   1.23029090e+03   1.99558256e+03   1.10000000e+01   7.29491460e+00   1.28820748e+01           galaxy
  10431200131564   1.07975309e+01  -4.46955788e+01   1.98993455e+02  -1.56677655e+02   4.00000000e+00   4.88104806e+00   1.33183426e+01           galaxy
  10431200131566   1.07976894e+01  -4.46951068e+01   2.05001149e+02  -1.41598882e+02   6.00000000e+00   4.82863920e+00   1.33300634e+01           galaxy
  10431200133958   1.08975339e+01  -4.45616710e+01   3.17990334e+03   3.94335481e+03   4.00000000e+00   2.94158225e+00   1.38681728e+01           galaxy
  10431200135696   1.08651921e+01  -4.46816768e+01   1.83180630e+03   8.57290160e+01   1.00000000e+01   8.72580346e+00   1.26876117e+01           galaxy
  10431200135733   1.09278947e+01  -4.46500978e+01   3.43925831e+03   9.26256035e+02   7.00000000e+00   3.01461667e+00   1.38415450e+01           galaxy
  10431200135746   1.08592427e+01  -4.46958454e+01   1.62360832e+03  -3.62933799e+02   8.00000000e+00   7.94854978e+00   1.27889055e+01           galaxy
  10431200135749   1.08593915e+01  -4.46957247e+01   1.62764792e+03  -3.59424622e+02   4.00000000e+00   3.47071968e+00   1.36885764e+01           galaxy
  10431200135752   1.08592292e+01  -4.46954512e+01   1.62526431e+03  -3.49875006e+02   6.00000000e+00   6.02868161e+00   1.30890694e+01           galaxy
  10431200137829   1.08340231e+01  -4.46397642e+01   1.32018414e+03   1.56943184e+03   6.00000000e+00   5.89541372e+00   1.31133396e+01           galaxy
  10431200139503   1.08686959e+01  -4.46296433e+01   2.17263286e+03   1.79228390e+03   3.00000000e+00   4.45573980e+00   1.34173257e+01           galaxy
  10431200139508   1.08659314e+01  -4.46294575e+01   2.10961625e+03   1.80730447e+03   5.00000000e+00   6.27379167e+00   1.30458001e+01           galaxy
  10431200139518   1.08687106e+01  -4.46295000e+01   2.17368869e+03   1.79696717e+03   9.00000000e+00   9.03121445e+00   1.26502599e+01           galaxy
  10431200141443   1.08191998e+01  -4.46429245e+01   9.61619456e+02   1.51255921e+03   7.00000000e+00   5.64527953e+00   1.31604117e+01           galaxy
  10431200141444   1.08198735e+01  -4.46431996e+01   9.75830569e+02   1.50131899e+03   2.00000000e+00   3.37334353e+00   1.37194739e+01           galaxy
  10431200141570   1.09157101e+01  -4.46494092e+01   3.16099549e+03   9.88331033e+02   8.00000000e+00   8.25293194e+00   1.27481046e+01           galaxy
  10431200141571   1.09163155e+01  -4.46495671e+01   3.17420082e+03   9.81165559e+02   2.00000000e+00   4.54185016e+00   1.33965433e+01           galaxy
  10431200142593   1.09058338e+01  -4.46503726e+01   2.92781481e+03   9.88387535e+02   3.00000000e+00   4.01475606e+00   1.35304774e+01           galaxy
  10431200145322   1.07954880e+01  -4.46220627e+01   5.16776079e+02   2.27715939e+03   9.00000000e+00   9.46803868e+00   1.25989752e+01           galaxy
  10431200145323   1.07951343e+01  -4.46218052e+01   5.09869761e+02   2.28679209e+03   3.00000000e+00   3.87472345e+00   1.35690235e+01           galaxy
  10431200145556   1.08734148e+01  -4.45746535e+01   2.55650735e+03   3.59250702e+03   5.00000000e+00   4.67705987e+00   1.33646930e+01           galaxy
  10431200146279   1.08823927e+01  -4.46882777e+01   2.19631412e+03  -1.87456941e+02   9.00000000e+00   7.94127930e+00   1.27898991e+01           galaxy
  10431200146280   1.08822327e+01  -4.46880248e+01   2.19387928e+03  -1.78593826e+02   4.00000000e+00   4.52068092e+00   1.34016157e+01           galaxy
  10431200151760   1.08120811e+01  -4.45826259e+01   1.09674301e+03   3.52618987e+03   8.00000000e+00   7.38420192e+00   1.28688664e+01           galaxy
  10431200153636   1.08051492e+01  -4.46931959e+01   3.86875345e+02  -1.02316894e+02   4.00000000e+00   7.56451954e+00   1.28426719e+01           galaxy
  10431200154233   1.09147273e+01  -4.45849860e+01   3.46118018e+03   3.11817921e+03   9.00000000e+00   8.77474665e+00   1.26815388e+01           galaxy
  10431200154241   1.09124093e+01  -4.45833822e+01   3.41556337e+03   3.17860797e+03   3.00000000e+00   3.81676769e+00   1.35853860e+01           galaxy
  10431200154258   1.09157222e+01  -4.45853143e+01   3.48256374e+03   3.10412666e+03   4.00000000e+00   4.97122239e+00   1.32984673e+01           galaxy
  10431200154259   1.09161249e+01  -4.45846062e+01   3.49543485e+03   3.12620012e+03   3.00000000e+00   4.37236124e+00   1.34378352e+01           galaxy
  10431200154376   1.07866896e+01  -4.46847914e+01   1.98997771e+00   2.34074211e+02   4.00000000e+00   6.12581324e+00   1.30717159e+01           galaxy
  10431200154412   1.08776038e+01  -4.46890279e+01   2.08190560e+03  -1.96826277e+02   6.00000000e+00   5.35041958e+00   1.32186557e+01           galaxy
  10431200154422   1.08790221e+01  -4.46342413e+01   2.38850625e+03   1.60727783e+03   5.00000000e+00   4.31879428e+00   1.34512190e+01           galaxy
  10431200154464   1.09399204e+01  -4.45730388e+01   4.10431447e+03   3.43107289e+03   6.00000000e+00   7.54414296e+00   1.28456005e+01           galaxy
  10431200156230   1.09466300e+01  -4.46762753e+01   3.74087488e+03   1.57629758e+00   8.00000000e+00   5.98450459e+00   1.30970548e+01           galaxy
  10431200156232   1.09473036e+01  -4.46765395e+01   3.75511337e+03  -9.32326977e+00   1.00000000e+01   9.56116605e+00   1.25883481e+01           galaxy
  10431200160111   1.09218387e+01  -4.46451157e+01   3.32422671e+03   1.11027690e+03   1.00000000e+00   3.56713030e+00   1.36588279e+01           galaxy
  10431200161174   1.07986599e+01  -4.45903870e+01   7.47466629e+02   3.31287724e+03   1.10000000e+01   4.87729518e+00   1.33191777e+01           galaxy
  10431200162102   1.09454488e+01  -4.46808344e+01   3.69066997e+03  -1.45094634e+02   8.00000000e+00   4.77959450e+00   1.33411477e+01           galaxy
  10431200162858   1.09296045e+01  -4.45436849e+01   4.01279970e+03   4.43344429e+03   5.00000000e+00   6.33709669e+00   1.30348995e+01           galaxy
  10431200163006   1.08364220e+01  -4.45789315e+01   1.67868073e+03   3.57015625e+03   5.00000000e+00   4.57982792e+00   1.33875024e+01           galaxy
  10431200163498   1.08070996e+01  -4.46385430e+01   7.03537100e+02   1.69592064e+03   2.00000000e+00   3.25421625e+00   1.37585093e+01           galaxy
  10431200164408   1.08832625e+01  -4.46664148e+01   2.32572055e+03   5.31499455e+02   3.00000000e+00   6.68577827e+00   1.29767454e+01           galaxy
  10431200164588   1.09487922e+01  -4.46351701e+01   3.99743498e+03   1.35142949e+03   2.00000000e+00   2.68950116e+00   1.39654460e+01           galaxy
  10431200164742   1.09077006e+01  -4.46357071e+01   3.04444427e+03   1.46649465e+03   4.00000000e+00   6.50365736e+00   1.30067312e+01           galaxy
  10431200166198   1.09197636e+01  -4.45790177e+01   3.60768234e+03   3.29892183e+03   1.00000000e+00   2.93189613e+00   1.38717538e+01           galaxy
  10431200169312   1.08121321e+01  -4.45983641e+01   1.01968459e+03   3.00640449e+03   3.00000000e+00   4.33938343e+00   1.34460552e+01           galaxy
  10431200169313   1.08103448e+01  -4.45977041e+01   9.81595655e+02   3.03391189e+03   6.00000000e+00   3.86898696e+00   1.35706321e+01           galaxy
  10431200169317   1.08121129e+01  -4.45974716e+01   1.02367639e+03   3.03593023e+03   5.00000000e+00   9.24250148e+00   1.26251515e+01           galaxy
  10431200169320   1.08111339e+01  -4.45988936e+01   9.93947720e+02   2.99211405e+03   6.00000000e+00   5.03478119e+00   1.32846738e+01           galaxy
  10431200169322   1.08123273e+01  -4.45969497e+01   1.03123312e+03   3.05247871e+03   6.00000000e+00   7.62800608e+00   1.28335977e+01           galaxy
  10431200169330   1.08139418e+01  -4.45983139e+01   1.06181951e+03   3.00226716e+03   5.00000000e+00   9.52602221e+00   1.25923463e+01           galaxy
  10431200169331   1.08110778e+01  -4.45983505e+01   9.95348824e+02   3.01022521e+03   6.00000000e+00   5.95069411e+00   1.31032062e+01           galaxy
  10431200169333   1.08108246e+01  -4.45982540e+01   9.89966154e+02   3.01422274e+03   5.00000000e+00   5.97284830e+00   1.30991716e+01           galaxy
  10431200172052   1.07979802e+01  -4.47019046e+01   1.77964057e+02  -3.66972285e+02   6.00000000e+00   4.25692024e+00   1.34668865e+01           galaxy
  10431200172053   1.07989338e+01  -4.47017095e+01   2.00965754e+02  -3.63573161e+02   1.10000000e+01   8.14105274e+00   1.27629239e+01           galaxy
  10431200172056   1.07980863e+01  -4.47015550e+01   1.82152800e+02  -3.55769401e+02   8.00000000e+00   5.42752693e+00   1.32031203e+01           galaxy
  10431200172555   1.08459688e+01  -4.46597754e+01   1.49671490e+03   8.70468694e+02   5.00000000e+00   9.97105200e+00   1.25427728e+01           galaxy
  10431200172558   1.07892469e+01  -4.46216766e+01   3.74288392e+02   2.30983648e+03   6.00000000e+00   4.49138671e+00   1.34086742e+01           galaxy
  10431200172833   1.07814483e+01  -4.46113290e+01   2.45161079e+02   2.67638667e+03   5.00000000e+00   7.79653664e+00   1.28098710e+01           galaxy
  10431200175000   1.08706818e+01  -4.46937012e+01   1.89861669e+03  -3.28865998e+02   8.00000000e+00   6.83338709e+00   1.29530352e+01           galaxy
  10431200177351   1.08182034e+01  -4.45845293e+01   1.22901951e+03   3.44374250e+03   1.30000000e+01   9.55761918e+00   1.25887510e+01           galaxy
  10431200177356   1.08214797e+01  -4.45853006e+01   1.30103281e+03   3.40778221e+03   1.10000000e+01   9.87528657e+00   1.25532510e+01           galaxy
  10431200177357   1.08185958e+01  -4.45835879e+01   1.24278760e+03   3.47356911e+03   3.00000000e+00   4.96312252e+00   1.33002378e+01           galaxy
  10431200177358   1.08204085e+01  -4.45850176e+01   1.27764242e+03   3.42055692e+03   6.00000000e+00   5.94797006e+00   1.31037034e+01           galaxy
  10431200177367   1.08192578e+01  -4.45845915e+01   1.25312227e+03   3.43831072e+03   8.00000000e+00   6.97415474e+00   1.29308963e+01           galaxy
  10431200177370   1.08211077e+01  -4.45848973e+01   1.29442769e+03   3.42228816e+03   3.00000000e+00   9.48003175e+00   1.25976008e+01           galaxy
  10431200177491   1.08866255e+01  -4.46633388e+01   2.41884263e+03   6.22223206e+02   1.40000000e+01   6.82897739e+00   1.29537361e+01           galaxy
  10431200179591   1.08655936e+01  -4.45718202e+01   2.38956856e+03   3.71121267e+03   8.00000000e+00   9.17958757e+00   1.26325674e+01           galaxy
  10431200181539   1.08786257e+01  -4.45510256e+01   2.79524553e+03   4.35575760e+03   1.10000000e+01   8.87676806e+00   1.26689881e+01           galaxy
  10431200181541   1.08784478e+01  -4.45512158e+01   2.79017355e+03   4.35005335e+03   3.00000000e+00   6.75851175e+00   1.29649976e+01           galaxy
  10431200181546   1.08791348e+01  -4.45504954e+01   2.80968696e+03   4.37162056e+03   6.00000000e+00   5.82295551e+00   1.31267666e+01           galaxy
  10431200181701   1.08105957e+01  -4.45514317e+01   1.21741348e+03   4.56088043e+03   4.00000000e+00   5.71518985e+00   1.31470486e+01           galaxy
  10431200181703   1.08103971e+01  -4.45515330e+01   1.21230857e+03   4.55817259e+03   1.00000000e+01   6.94885077e+00   1.29348428e+01           galaxy
  10431200181835   1.09211490e+01  -4.45963412e+01   3.55287799e+03   2.72258473e+03   3.00000000e+00   3.69023676e+00   1.36219897e+01           galaxy
  10431200181839   1.09210637e+01  -4.45965693e+01   3.54975935e+03   2.71533010e+03   3.00000000e+00   2.53468516e+00   1.40298152e+01           galaxy
  10431200183268   1.09068597e+01  -4.46536655e+01   2.93504082e+03   8.76374843e+02   1.10000000e+01   9.77516698e+00   1.25643148e+01           galaxy
  10431200185002   1.09000270e+01  -4.46459636e+01   2.81562843e+03   1.15265382e+03   1.20000000e+01   9.62953462e+00   1.25806120e+01           galaxy
  10431200186367   1.09302021e+01  -4.45405407e+01   4.04242243e+03   4.53530200e+03   4.00000000e+00   6.42375670e+00   1.30201526e+01           galaxy
  10431200186368   1.09300370e+01  -4.45399347e+01   4.04163862e+03   4.55584124e+03   7.00000000e+00   5.47170096e+00   1.31943194e+01           galaxy
  10431200186543   1.07868525e+01  -4.46949790e+01  -4.47877289e+01  -1.02818739e+02   4.00000000e+00   2.95299850e+00   1.38639672e+01           galaxy
  10431200186545   1.07865714e+01  -4.46949006e+01  -5.08940396e+01  -9.93322361e+01   1.00000000e+00   3.96871514e+00   1.35430005e+01           galaxy
  10431200190052   1.09311996e+01  -4.46270295e+01   3.63144583e+03   1.67706316e+03   5.00000000e+00   4.82333861e+00   1.33312559e+01           galaxy
  10431200190213   1.08401406e+01  -4.45682668e+01   1.81791316e+03   3.91032144e+03   8.00000000e+00   5.11976927e+00   1.32664993e+01           galaxy
  10431200190550   1.08180741e+01  -4.45678844e+01   1.30881482e+03   3.99371106e+03   2.00000000e+00   4.63115271e+00   1.33754025e+01           galaxy
  10431200190553   1.08174077e+01  -4.45682606e+01   1.29151026e+03   3.98342523e+03   6.00000000e+00   2.58352684e+00   1.40090928e+01           galaxy
  10431200190554   1.08182921e+01  -4.45671386e+01   1.31757313e+03   4.01763871e+03   1.00000000e+01   7.32336955e+00   1.28778479e+01           galaxy
  10431200190995   1.08297236e+01  -4.46860362e+01   9.90384031e+02   5.55104167e+01   1.10000000e+01   6.83266696e+00   1.29531497e+01           galaxy
  10431200190997   1.08296598e+01  -4.46856898e+01   9.90632243e+02   6.71509920e+01   7.00000000e+00   9.22725234e+00   1.26269443e+01           galaxy
  10431200192012   1.08229540e+01  -4.45896079e+01   1.31373157e+03   3.26084734e+03   5.00000000e+00   4.33881856e+00   1.34461966e+01           galaxy
  10431200193362   1.07813390e+01  -4.46151278e+01   2.23793662e+02   2.55130349e+03   1.00000000e+00   2.95061810e+00   1.38648428e+01           galaxy
  10431200197254   1.09493661e+01  -4.45631983e+01   4.37244544e+03   3.72529654e+03   4.00000000e+00   4.48427686e+00   1.34103942e+01           galaxy
  10431200197261   1.09485301e+01  -4.45630366e+01   4.35390134e+03   3.73334455e+03   3.00000000e+00   4.23058356e+00   1.34736246e+01           galaxy
  10431200197262   1.09488550e+01  -4.45635315e+01   4.35893725e+03   3.71595454e+03   1.00000000e+00   3.17117655e+00   1.37865742e+01           galaxy
  10431200197287   1.09122419e+01  -4.45570472e+01   3.54366342e+03   4.04849940e+03   1.00000000e+00   2.82911847e+00   1.39104975e+01           galaxy
  10431200199029   1.09187298e+01  -4.45519998e+01   3.71921874e+03   4.19414839e+03   2.00000000e+00   2.66801425e+00   1.39741549e+01           galaxy
  10431200199030   1.09180953e+01  -4.45519835e+01   3.70460532e+03   4.19673799e+03   5.00000000e+00   9.71104092e+00   1.25714608e+01           galaxy
  10431200199031   1.09187655e+01  -4.45518825e+01   3.72063311e+03   4.19790517e+03   1.20000000e+01   9.59646037e+00   1.25843476e+01           galaxy
  10431200199389   1.08699389e+01  -4.46011776e+01   2.34355481e+03   2.72803768e+03   5.00000000e+00   6.79499971e+00   1.29591517e+01           galaxy
  10431200199392   1.08698365e+01  -4.46010794e+01   2.34167645e+03   2.73161065e+03   6.00000000e+00   7.82370720e+00   1.28060938e+01           galaxy
  10431200200289   1.08351343e+01  -4.46443747e+01   1.32292258e+03   1.41365618e+03   3.00000000e+00   3.31707940e+00   1.37377356e+01           galaxy
  10431200202810   1.07912860e+01  -4.46829129e+01   1.17549181e+02   2.81440464e+02   5.00000000e+00   3.35326163e+00   1.37259567e+01           galaxy
  10431200203866   1.09419344e+01  -4.45773570e+01   4.12924921e+03   3.28200771e+03   2.00000000e+00   4.82348938e+00   1.33312220e+01           galaxy
  10431200204619   1.08619997e+01  -4.46416518e+01   1.95780425e+03   1.41735623e+03   7.00000000e+00   3.62413515e+00   1.36416143e+01           galaxy
  10431200205307   1.08747097e+01  -4.45676187e+01   2.62163626e+03   3.82057755e+03   4.00000000e+00   3.12342281e+00   1.38030483e+01           galaxy
  10431200205848   1.08513750e+01  -4.45694190e+01   2.07231748e+03   3.83620138e+03   5.00000000e+00   8.87877974e+00   1.26687421e+01           galaxy
  10431200205856   1.08147049e+01  -4.45936297e+01   1.10277397e+03   3.15448293e+03   7.00000000e+00   7.71224658e+00   1.28216730e+01           galaxy
  10431200207528   1.08129777e+01  -4.46137828e+01   9.62598831e+02   2.49462296e+03   3.00000000e+00   3.59527505e+00   1.36502950e+01           galaxy
  10431200207529   1.08135487e+01  -4.46138002e+01   9.75723807e+02   2.49222230e+03   3.00000000e+00   6.13337511e+00   1.30703765e+01           galaxy
  10431200207532   1.08134972e+01  -4.46139797e+01   9.73640898e+02   2.48646035e+03   5.00000000e+00   5.37280425e+00   1.32141227e+01           galaxy
  10431200207732   1.08752803e+01  -4.46679447e+01   2.13356014e+03   5.06660545e+02   7.00000000e+00   4.65504869e+00   1.33698147e+01           galaxy
  10431200208421   1.09261858e+01  -4.45811464e+01   3.74566927e+03   3.20788754e+03   6.00000000e+00   6.45506826e+00   1.30148732e+01           galaxy
  10431200208423   1.09117621e+01  -4.46390826e+01   3.12146046e+03   1.34196452e+03   7.00000000e+00   5.96106541e+00   1.31013156e+01           galaxy
  10431200208718   1.09131107e+01  -4.46235571e+01   3.23045609e+03   1.85012354e+03   7.00000000e+00   4.24498539e+00   1.34699348e+01           galaxy
  10431200211290   1.08745776e+01  -4.45671356e+01   2.62099002e+03   3.83695241e+03   3.00000000e+00   3.80251633e+00   1.35894476e+01           galaxy
  10431200211294   1.08729894e+01  -4.45682319e+01   2.57873809e+03   3.80587332e+03   3.00000000e+00   2.89409512e+00   1.38858433e+01           galaxy
  10431200211894   1.08437232e+01  -4.46743908e+01   1.37195286e+03   3.95144133e+02   9.00000000e+00   9.94196411e+00   1.25459448e+01           galaxy
  10431200212076   1.07862976e+01  -4.45674082e+01   5.75279611e+02   4.11109368e+03   1.10000000e+01   7.46751271e+00   1.28566854e+01           galaxy
  10431200213201   1.09034062e+01  -4.46644192e+01   2.80134459e+03   5.32514038e+02   1.00000000e+01   6.79922609e+00   1.29584766e+01           galaxy
  10431200214187   1.09258160e+01  -4.45771153e+01   3.75733302e+03   3.34215330e+03   1.10000000e+01   8.53700321e+00   1.27113617e+01           galaxy
  10431200214188   1.09252242e+01  -4.45775280e+01   3.74156390e+03   3.33044358e+03   3.00000000e+00   4.04152535e+00   1.35232620e+01           galaxy
  10431200214686   1.07979842e+01  -4.45526829e+01   9.19054045e+02   4.55993344e+03   2.00000000e+00   2.48419424e+00   1.40516614e+01           galaxy
  10431200214829   1.08286301e+01  -4.46147552e+01   1.31994649e+03   2.41239955e+03   4.00000000e+00   5.21312892e+00   1.32468791e+01           galaxy
  10431200214835   1.08296762e+01  -4.46138779e+01   1.34851985e+03   2.43801340e+03   6.00000000e+00   4.46435678e+00   1.34152281e+01           galaxy
  10431200214837   1.08286037e+01  -4.46147949e+01   1.31913775e+03   2.41117295e+03   5.00000000e+00   4.76839380e+00   1.33436950e+01           galaxy
  10431200219579   1.09409429e+01  -4.45675236e+01   4.15568836e+03   3.60981570e+03   1.00000000e+01   9.05044934e+00   1.26479499e+01           galaxy
  10431200219589   1.08517538e+01  -4.45964899e+01   1.94607943e+03   2.94125062e+03   6.00000000e+00   8.56190891e+00   1.27081988e+01           galaxy
  10431200221014   1.08248043e+01  -4.46429239e+01   1.09124145e+03   1.49464015e+03   4.00000000e+00   6.99738076e+00   1.29272865e+01           galaxy
  10431200221063   1.08186310e+01  -4.46572692e+01   8.77113252e+02   1.04077118e+03   5.00000000e+00   5.04916929e+00   1.32815755e+01           galaxy
  10431200221229   1.08351182e+01  -4.46268803e+01   1.40968235e+03   1.99129048e+03   7.00000000e+00   9.85253109e+00   1.25557558e+01           galaxy
  10431200221353   1.08891123e+01  -4.46886540e+01   2.34969945e+03  -2.21494970e+02   3.00000000e+00   6.11171772e+00   1.30742171e+01           galaxy
  10431200221446   1.08050482e+01  -4.45873842e+01   9.10273262e+02   3.39159055e+03   1.00000000e+01   9.92830926e+00   1.25474370e+01           galaxy
  10431200221448   1.08044018e+01  -4.45868401e+01   8.98012408e+02   3.41162494e+03   4.00000000e+00   4.61373245e+00   1.33794943e+01           galaxy
  10431200221728   1.08262891e+01  -4.45592878e+01   1.54184284e+03   4.25121123e+03   5.00000000e+00   8.62509749e+00   1.27002153e+01           galaxy
  10431200221729   1.08260349e+01  -4.45590737e+01   1.53701978e+03   4.25909379e+03   2.00000000e+00   3.65637701e+00   1.36319979e+01           galaxy
  10431200225686   1.07735827e+01  -4.45848608e+01   1.94308608e+02   3.57542191e+03   8.00000000e+00   6.84745394e+00   1.29508025e+01           galaxy
  10431200228106   1.09177798e+01  -4.46429087e+01   3.24143977e+03   1.19623751e+03   8.00000000e+00   7.74572806e+00   1.28169697e+01           galaxy
  10431200229609   1.08505403e+01  -4.46207537e+01   1.79699699e+03   2.14409024e+03   1.00000000e+00   3.81729733e+00   1.35852353e+01           galaxy
  10431200229614   1.08508886e+01  -4.46205831e+01   1.80590585e+03   2.14860462e+03   5.00000000e+00   3.86192935e+00   1.35726145e+01           galaxy
  10431200230067   1.09081429e+01  -4.46624979e+01   2.92046078e+03   5.80668998e+02   1.00000000e+01   6.56363704e+00   1.29967639e+01           galaxy
  10431200230091   1.07759765e+01  -4.46383405e+01  -1.53633885e+01   1.80195604e+03   1.00000000e+01   3.88910379e+00   1.35650015e+01           galaxy
  10431200230129   1.09046057e+01  -4.46559910e+01   2.87128234e+03   8.06877017e+02   3.00000000e+00   3.25564186e+00   1.37580337e+01           galaxy
  10431200230606   1.07899134e+01  -4.46729347e+01   1.35339670e+02   6.15277244e+02   7.00000000e+00   4.27371890e+00   1.34626104e+01           galaxy
  10431200231413   1.07745873e+01  -4.46540853e+01  -1.25537254e+02   1.28651272e+03   5.00000000e+00   6.94459333e+00   1.29355082e+01           galaxy
  10431200232425   1.08933556e+01  -4.45925844e+01   2.92846249e+03   2.93631581e+03   5.00000000e+00   6.22546947e+00   1.30541950e+01           galaxy
  10431200233715   1.07879857e+01  -4.45892477e+01   5.06010618e+02   3.38460144e+03   6.00000000e+00   4.82798238e+00   1.33302111e+01           galaxy
  10431200234825   1.08248359e+01  -4.45890504e+01   1.36007087e+03   3.27322406e+03   9.00000000e+00   9.61453805e+00   1.25823042e+01           galaxy
  10431200234869   1.09414225e+01  -4.45813830e+01   4.09717532e+03   3.15076769e+03   3.00000000e+00   6.47531227e+00   1.30114735e+01           galaxy
  10431200234886   1.08028172e+01  -4.45878890e+01   8.56115200e+02   3.38206067e+03   2.00000000e+00   3.84416455e+00   1.35776204e+01           galaxy
  10431200234936   1.08832872e+01  -4.46541038e+01   2.38784524e+03   9.37835803e+02   1.00000000e+01   9.97687747e+00   1.25421387e+01           galaxy
  10431200234937   1.08835363e+01  -4.46542944e+01   2.39265071e+03   9.30741842e+02   6.00000000e+00   3.74560552e+00   1.36058202e+01           galaxy
  10431200235087   1.09479138e+01  -4.45381174e+01   4.46486818e+03   4.55790698e+03   9.00000000e+00   9.27660634e+00   1.26211525e+01           galaxy
  10431200237127   1.08445382e+01  -4.45639744e+01   1.94114200e+03   4.03791890e+03   3.00000000e+00   3.71221182e+00   1.36155434e+01           galaxy
  10431200237132   1.08421569e+01  -4.45637414e+01   1.88715560e+03   4.05325655e+03   1.00000000e+00   3.52263323e+00   1.36724567e+01           galaxy
  10431200237136   1.08439907e+01  -4.45635590e+01   1.93053261e+03   4.05338947e+03   7.00000000e+00   5.22830104e+00   1.32437238e+01           galaxy
  10431200239582   1.07970624e+01  -4.45539114e+01   8.91599986e+02   4.52232087e+03   4.00000000e+00   5.03706635e+00   1.32841811e+01           galaxy
  10431200240820   1.08685002e+01  -4.45450317e+01   2.59064910e+03   4.58624861e+03   6.00000000e+00   5.90712615e+00   1.31111847e+01           galaxy
  10431200241553   1.08236011e+01  -4.46894393e+01   8.31955109e+02  -3.72566559e+01   7.00000000e+00   9.72220699e+00   1.25702131e+01           galaxy
  10431200243604   1.08346969e+01  -4.47015826e+01   1.02788923e+03  -4.73680562e+02   3.00000000e+00   3.05947261e+00   1.38255089e+01           galaxy
